PIN:MEMLATENCIES 1.0. 0x0
#
# DCACHE stats
#
# L1 Data Cache:
# Load-Hits:             87566202   87.54%
# Load-Misses:           12467899   12.46%
# Load-Accesses:        100034101  100.00%
# 
# Store-Hits:               29134   90.20%
# Store-Misses:              3166    9.80%
# Store-Accesses:           32300  100.00%
# 
# Total-Hits:            87595336   87.54%
# Total-Misses:          12471065   12.46%
# Total-Accesses:       100066401  100.00%

#
# LOAD stats
#
NumItems 3305
DATA:START
#  counters
# iaddr          : dcache:miss        dcache:hit
0x00007f02be50733f:            0            0
0x00007f02be50736a:            0            4
0x00007f02be50737a:            1            1
0x00007f02be507381:            2            0
0x00007f02be507385:            1            1
0x00007f02be507389:            0            0
0x00007f02be507396:            0            0
0x00007f02be50739d:            0            0
0x00007f02be507d70:            0            0
0x00007f02be507d72:            0            0
0x00007f02be507d74:            0            0
0x00007f02be507d78:            0            0
0x00007f02be507d80:           33           57
0x00007f02be507d87:           13           77
0x00007f02be507d94:            0           90
0x00007f02be507d9c:            0           90
0x00007f02be507db3:            0           90
0x00007f02be507db9:            0           21
0x00007f02be507dbc:            0           21
0x00007f02be507dc0:            0           21
0x00007f02be507dc4:            0            0
0x00007f02be507dd1:            0           85
0x00007f02be507dd5:            0           85
0x00007f02be507ddc:            7           78
0x00007f02be507dee:            0           85
0x00007f02be507df1:           31           54
0x00007f02be507e02:            1           84
0x00007f02be507e0d:           81            4
0x00007f02be507e10:            0           85
0x00007f02be507e17:            0            0
0x00007f02be507e31:            0           85
0x00007f02be507e32:            0           85
0x00007f02be507e33:            0           85
0x00007f02be507e35:            0           85
0x00007f02be507e37:            0           85
0x00007f02be507e86:            0            5
0x00007f02be507e87:            0            5
0x00007f02be507e88:            0            5
0x00007f02be507e8a:            0            5
0x00007f02be507e8c:            0            5
0x00007f02be507e90:            2           83
0x00007f02be507e94:            0           85
0x00007f02be507e97:            0            0
0x00007f02be507ef0:            0            0
0x00007f02be507ef5:            0            0
0x00007f02be507ef7:            0            0
0x00007f02be507ef9:            0            0
0x00007f02be507efb:            0            0
0x00007f02be507efc:            0            0
0x00007f02be507f07:           10           77
0x00007f02be507f0b:            0           87
0x00007f02be507f13:            0            0
0x00007f02be507f18:            0           87
0x00007f02be507f20:            0           87
0x00007f02be507f28:            0            0
0x00007f02be507f2d:            0            0
0x00007f02be507f32:            0            0
0x00007f02be507f37:            0           87
0x00007f02be507f3e:            0            0
0x00007f02be507f42:            0           87
0x00007f02be507f49:            0            0
0x00007f02be507f4d:            0           87
0x00007f02be507f68:           15          165
0x00007f02be507f6d:            0            0
0x00007f02be507f75:            0            0
0x00007f02be507f7e:           25          155
0x00007f02be507f85:            0            0
0x00007f02be507f90:            0          180
0x00007f02be507f97:            0            0
0x00007f02be507fa4:           20          160
0x00007f02be507fb1:            7          173
0x00007f02be507fbe:            4          176
0x00007f02be507fcc:           26          154
0x00007f02be507fd0:          114           66
0x00007f02be507fd4:            0          180
0x00007f02be507fd8:           29          151
0x00007f02be507fdc:            0            0
0x00007f02be507fe1:            0          180
0x00007f02be507ff4:            0          176
0x00007f02be507ffa:           83           93
0x00007f02be507ffe:            4          172
0x00007f02be508024:            0            0
0x00007f02be50802c:            0           95
0x00007f02be508033:            0           95
0x00007f02be50803d:           12           77
0x00007f02be508046:            0           11
0x00007f02be50804b:            0            0
0x00007f02be508050:            0            0
0x00007f02be508055:            0            0
0x00007f02be50805a:            0            0
0x00007f02be508061:            0           11
0x00007f02be508066:            0           11
0x00007f02be50806b:            0           11
0x00007f02be5080a2:            5           80
0x00007f02be5080d8:            4            6
0x00007f02be5080e6:            0            0
0x00007f02be5080ee:            0           85
0x00007f02be5080f3:            0           85
0x00007f02be5080f8:            0            0
0x00007f02be5080fb:            0            0
0x00007f02be50810b:            5           82
0x00007f02be50810c:            0           87
0x00007f02be50810d:            0           87
0x00007f02be50810f:            0           87
0x00007f02be508111:            0           87
0x00007f02be508113:            0           87
0x00007f02be508115:            0           87
0x00007f02be5085f4:            0            4
0x00007f02be508614:            0            4
0x00007f02be50861b:            3            1
0x00007f02be508620:            0            0
0x00007f02be508630:            0            5
0x00007f02be508635:            0            5
0x00007f02be508639:            0            5
0x00007f02be50863e:            0            5
0x00007f02be508645:            2            3
0x00007f02be50864a:            0            0
0x00007f02be50865b:            0            0
0x00007f02be508660:            0            0
0x00007f02be508665:            0            0
0x00007f02be50866e:            0            0
0x00007f02be508673:            0            0
0x00007f02be50867b:            0            9
0x00007f02be508680:            0            9
0x00007f02be508685:            0            9
0x00007f02be5086b1:            0            4
0x00007f02be5086b8:            2            2
0x00007f02be5086c5:            0            4
0x00007f02be5086d5:            0            4
0x00007f02be5086e5:            0            4
0x00007f02be5086f5:            0            4
0x00007f02be508709:            0            4
0x00007f02be50872e:            0           43
0x00007f02be508750:            0            0
0x00007f02be508794:            0           82
0x00007f02be50879b:           64           18
0x00007f02be5087a6:            0           82
0x00007f02be5087c5:           79           84
0x00007f02be5087d1:            1           80
0x00007f02be5087dc:            0            0
0x00007f02be5087e1:            0            0
0x00007f02be5087e6:            0            0
0x00007f02be5087eb:            0            0
0x00007f02be5087f0:            0           81
0x00007f02be5087f7:            0            0
0x00007f02be508803:            0            0
0x00007f02be508811:            0            0
0x00007f02be508819:            1           80
0x00007f02be50881e:            0           81
0x00007f02be508823:            0           81
0x00007f02be50882e:            0            0
0x00007f02be508833:            0            0
0x00007f02be508838:            0            0
0x00007f02be508860:            0            0
0x00007f02be508864:            0            0
0x00007f02be508869:            0            0
0x00007f02be50886b:            0            0
0x00007f02be508870:            0            0
0x00007f02be508875:            0            0
0x00007f02be508880:           72           15
0x00007f02be508883:            0            0
0x00007f02be50888a:            0            0
0x00007f02be5088b9:           22         1142
0x00007f02be5088c3:            0            0
0x00007f02be5088cf:            6           81
0x00007f02be5088da:            0            0
0x00007f02be5088e1:            0            0
0x00007f02be5088ec:            0            0
0x00007f02be5088f9:            1           84
0x00007f02be508906:            0           87
0x00007f02be50890b:            0           87
0x00007f02be508912:            9           78
0x00007f02be508931:            0            0
0x00007f02be50893f:            0            0
0x00007f02be508946:            0           87
0x00007f02be508949:            0           87
0x00007f02be508950:            0           87
0x00007f02be508953:            0           87
0x00007f02be50895a:            0           87
0x00007f02be508961:            0           87
0x00007f02be508968:            0            0
0x00007f02be50896d:            0            0
0x00007f02be508972:            0            0
0x00007f02be50897b:            0            0
0x00007f02be50897f:            0            0
0x00007f02be508984:            0            0
0x00007f02be50898c:            0            0
0x00007f02be5089a0:            0            2
0x00007f02be5089a8:            0            0
0x00007f02be5089b8:            0           87
0x00007f02be5089c6:            5           80
0x00007f02be5089ce:            3           82
0x00007f02be5089d9:            0           85
0x00007f02be5089e3:            0           85
0x00007f02be5089f9:           13           72
0x00007f02be508a07:            9           76
0x00007f02be508a19:            0           85
0x00007f02be508a20:            0            0
0x00007f02be508a27:            7           80
0x00007f02be508a28:            2           85
0x00007f02be508a2a:            0           87
0x00007f02be508a2c:            0           87
0x00007f02be508a2e:            0           87
0x00007f02be508a30:            0           87
0x00007f02be508a31:            0           87
0x00007f02be508f8b:            0            0
0x00007f02be509159:            0            2
0x00007f02be509161:            1            1
0x00007f02be50916c:            0            0
0x00007f02be509173:            0            0
0x00007f02be509960:            0            4
0x00007f02be50996c:            0            3
0x00007f02be509970:            3            0
0x00007f02be509972:            0            0
0x00007f02be509978:            1            2
0x00007f02be50997b:            0            3
0x00007f02be509986:            0            0
0x00007f02be509990:            0            3
0x00007f02be509995:            0            0
0x00007f02be50999c:            0            0
0x00007f02be5099ad:            0            0
0x00007f02be5099bb:            0            0
0x00007f02be5099c2:            0            3
0x00007f02be5099c3:            0            1
0x00007f02be5099cc:            0            1
0x00007f02be5099d0:            1            0
0x00007f02be5099d6:            0            0
0x00007f02be5099e1:            0            0
0x00007f02be5099e7:            0            0
0x00007f02be5099ee:            0            1
0x00007f02be509a10:            0            0
0x00007f02be509a1b:            0            0
0x00007f02be509a23:            1            2
0x00007f02be509a3b:            2            1
0x00007f02be509a4b:            1            3
0x00007f02be509a54:            0            0
0x00007f02be509a58:            0            0
0x00007f02be509a6b:            0            3
0x00007f02be509a70:            0            3
0x00007f02be509a77:            0            0
0x00007f02be509a82:            0            0
0x00007f02be509a89:            0            3
0x00007f02be509a94:            0            3
0x00007f02be509a95:            0            3
0x00007f02be509a98:            0            0
0x00007f02be509aa0:            0            0
0x00007f02be509aa2:            0            0
0x00007f02be509aa4:            0            0
0x00007f02be509aa6:            0            0
0x00007f02be509aab:            0            0
0x00007f02be509aac:            0            0
0x00007f02be509ab4:            0            0
0x00007f02be509abc:            0            0
0x00007f02be509ac0:            0            0
0x00007f02be509ac5:            0            0
0x00007f02be509aca:            0            0
0x00007f02be509acf:            1            2
0x00007f02be509ae9:            0            3
0x00007f02be509b1a:            0            0
0x00007f02be509b1f:            0            0
0x00007f02be509b38:            0            3
0x00007f02be509b3d:            0            3
0x00007f02be509b42:            0            0
0x00007f02be509b4a:            0            0
0x00007f02be509b55:            0            0
0x00007f02be509b59:            0            0
0x00007f02be509b5e:            0            0
0x00007f02be509b65:            0            3
0x00007f02be509b6a:            0            0
0x00007f02be509b72:            0            3
0x00007f02be509b78:            0            3
0x00007f02be509b7f:            3            0
0x00007f02be509b8b:            0            0
0x00007f02be509b95:            1            2
0x00007f02be509b9c:            0            0
0x00007f02be509bac:            0            0
0x00007f02be509bb3:            0            0
0x00007f02be509bd0:            0            0
0x00007f02be509bee:            0            0
0x00007f02be509bf9:            0            0
0x00007f02be509c08:            0            3
0x00007f02be509c1e:            0            0
0x00007f02be509c33:            1            0
0x00007f02be509c50:            0            0
0x00007f02be509c5f:            0            0
0x00007f02be509c66:            0            3
0x00007f02be509c6b:            0            3
0x00007f02be509c7a:            0            1
0x00007f02be509c82:            0            0
0x00007f02be509c92:            0            0
0x00007f02be509cf8:            0            0
0x00007f02be509d06:            0            3
0x00007f02be509d07:            0            3
0x00007f02be509d08:            0            3
0x00007f02be509d0a:            0            3
0x00007f02be509d0c:            0            3
0x00007f02be509d0e:            0            3
0x00007f02be509d10:            0            3
0x00007f02be509d18:            0            2
0x00007f02be509d28:            0            1
0x00007f02be509d33:            0            0
0x00007f02be509d48:            0            0
0x00007f02be509d8a:            0            1
0x00007f02be509d8f:            0            1
0x00007f02be509d94:            0            0
0x00007f02be509da3:            0           11
0x00007f02be509db4:            0            0
0x00007f02be509dbf:            0            0
0x00007f02be50a0d0:            0            0
0x00007f02be50a0d4:            0            0
0x00007f02be50a0d9:            0            0
0x00007f02be50a0db:            0            0
0x00007f02be50a0dd:            0            0
0x00007f02be50a0df:            0            0
0x00007f02be50a0ef:            0            0
0x00007f02be50a0f6:            0            0
0x00007f02be50a100:            1            2
0x00007f02be50a10b:            0            3
0x00007f02be50a111:            0            3
0x00007f02be50a11f:            0            3
0x00007f02be50a136:            0            3
0x00007f02be50a143:            1            2
0x00007f02be50a151:            0            0
0x00007f02be50a15c:            1            2
0x00007f02be50a160:            0            3
0x00007f02be50a168:            1            2
0x00007f02be50a16c:            0            0
0x00007f02be50a190:            0            0
0x00007f02be50a193:            1            2
0x00007f02be50a1a0:            3            0
0x00007f02be50a1a4:            0            3
0x00007f02be50a1ab:            3            0
0x00007f02be50a1b2:            0            3
0x00007f02be50a1b6:            0            0
0x00007f02be50a1bd:            0            0
0x00007f02be50a1d3:            2            0
0x00007f02be50a1e2:            0            0
0x00007f02be50a1e9:            0            3
0x00007f02be50a1f3:            0            3
0x00007f02be50a1fa:            0            3
0x00007f02be50a1fe:            0            3
0x00007f02be50a202:            1            2
0x00007f02be50a21c:            0            0
0x00007f02be50a220:            0            0
0x00007f02be50a224:            0            0
0x00007f02be50a232:            0            0
0x00007f02be50a238:            0            0
0x00007f02be50a243:            0            0
0x00007f02be50a24e:            0            0
0x00007f02be50a259:            0            0
0x00007f02be50a267:            0            0
0x00007f02be50a275:            0            0
0x00007f02be50a27c:            0            6
0x00007f02be50a283:            0            6
0x00007f02be50a286:            1            5
0x00007f02be50a28a:            0            6
0x00007f02be50a28d:            0            6
0x00007f02be50a294:            0            6
0x00007f02be50a2bb:            0            9
0x00007f02be50a2c8:            1            8
0x00007f02be50a2d8:            2            7
0x00007f02be50a2e4:            6            8
0x00007f02be50a312:            1            0
0x00007f02be50a331:            0            5
0x00007f02be50a339:            0            5
0x00007f02be50a33d:            1            4
0x00007f02be50a346:            0            5
0x00007f02be50a349:            0            0
0x00007f02be50a34e:            0            0
0x00007f02be50a358:            1            5
0x00007f02be50a360:            3            3
0x00007f02be50a367:            0            6
0x00007f02be50a374:            0            3
0x00007f02be50a382:            1            2
0x00007f02be50a38a:            0            3
0x00007f02be50a398:            3            0
0x00007f02be50a3ac:            0            3
0x00007f02be50a3ad:            1            2
0x00007f02be50a3af:            0            3
0x00007f02be50a3b1:            0            3
0x00007f02be50a3b3:            0            3
0x00007f02be50a3b5:            0            3
0x00007f02be50a3b6:            0            3
0x00007f02be50a3f0:            1            3
0x00007f02be50a403:            1            3
0x00007f02be50a40a:            0            0
0x00007f02be50a428:          302          889
0x00007f02be50a42e:            0         1191
0x00007f02be50a444:          149         1042
0x00007f02be50a44f:            0            0
0x00007f02be50a454:            3            1
0x00007f02be50a464:            4            0
0x00007f02be50a46b:            0            0
0x00007f02be50a481:            0            0
0x00007f02be50a48c:            0            0
0x00007f02be50a496:            0            0
0x00007f02be50a4a0:           29           66
0x00007f02be50a4b2:            1           94
0x00007f02be50a4c0:            0           95
0x00007f02be50a4c8:            2           93
0x00007f02be50a4cf:           67           28
0x00007f02be50a4d3:            2           93
0x00007f02be50a4e2:            0            0
0x00007f02be50a4ff:           78           17
0x00007f02be50a50f:            4           80
0x00007f02be50a54b:            0            0
0x00007f02be50a56a:            0            0
0x00007f02be50a576:           18           63
0x00007f02be50a586:            0           81
0x00007f02be50a589:            0           81
0x00007f02be50a593:            0           81
0x00007f02be50a59a:            0           81
0x00007f02be50a5a1:            0            0
0x00007f02be50a5aa:            0            0
0x00007f02be50a5b1:            0            0
0x00007f02be50a5b8:            0            0
0x00007f02be50a5bd:            0           81
0x00007f02be50a5c1:            2           79
0x00007f02be50a5cb:            0            0
0x00007f02be50a5d2:            0            0
0x00007f02be50a5e0:            1           92
0x00007f02be50a5e4:            2           91
0x00007f02be50a5e8:            7           86
0x00007f02be50a60f:           16           79
0x00007f02be50a620:            2            1
0x00007f02be50a631:            0            0
0x00007f02be50a65c:            0            0
0x00007f02be50a668:            0            2
0x00007f02be50a66c:            2            0
0x00007f02be50a670:            2            0
0x00007f02be50a67d:            0            2
0x00007f02be50a684:            0            0
0x00007f02be50a698:            0            0
0x00007f02be50a69c:            2            0
0x00007f02be50a6c0:           36           48
0x00007f02be50a6c5:            0            0
0x00007f02be50a6d4:            0           95
0x00007f02be50a6e1:            0            3
0x00007f02be50a6fa:            0            0
0x00007f02be50a8d0:            0           10
0x00007f02be50a8dd:            1            9
0x00007f02be50a8f5:            1            9
0x00007f02be50a8fa:            0           10
0x00007f02be50a901:            0            0
0x00007f02be50a939:            0            1
0x00007f02be50a940:            0            0
0x00007f02be50aa18:            1            0
0x00007f02be50aa48:            0            3
0x00007f02be50aa4f:            0            3
0x00007f02be50aa52:            0            3
0x00007f02be50aa7a:            0            0
0x00007f02be50aa87:            0            0
0x00007f02be50aa8b:            0            0
0x00007f02be50aa9a:            0            0
0x00007f02be50b0b9:            0            3
0x00007f02be50b0c5:            0            3
0x00007f02be50b0cc:            0            3
0x00007f02be50b0d4:            0            3
0x00007f02be50b0db:            0            0
0x00007f02be50b5d0:            0            0
0x00007f02be50b5d4:            0            2
0x00007f02be50b5dc:            0            2
0x00007f02be50b5df:            0            2
0x00007f02be50b5e3:            0            2
0x00007f02be50b5ea:            0            2
0x00007f02be50b5f9:            0            2
0x00007f02be50b5fd:            0            0
0x00007f02be50b602:            0            0
0x00007f02be50b606:            0            2
0x00007f02be50b607:            0            2
0x00007f02be50bac0:            0            0
0x00007f02be50bac7:            0            0
0x00007f02be50bacd:            0            0
0x00007f02be50bad7:            0            0
0x00007f02be50bae1:            0            0
0x00007f02be50bae3:            0            0
0x00007f02be50baeb:            0            0
0x00007f02be50baf1:            0            0
0x00007f02be50bafb:            0            0
0x00007f02be50bb0f:            0            0
0x00007f02be50bb15:            0            0
0x00007f02be50bb19:            0            0
0x00007f02be50bb20:            0            0
0x00007f02be50bb24:            1            0
0x00007f02be50bb33:            0            0
0x00007f02be50bb50:            0            0
0x00007f02be50bb6a:            0            0
0x00007f02be50bb70:            0            0
0x00007f02be50bb74:            0            0
0x00007f02be50bb78:            0            0
0x00007f02be50bb88:            0            0
0x00007f02be50bb92:            0            0
0x00007f02be50bb96:            0            0
0x00007f02be50bba8:            0            0
0x00007f02be50bbb0:            0            0
0x00007f02be50bbb7:            0            0
0x00007f02be50bbbe:            0            0
0x00007f02be50bbc6:            0            1
0x00007f02be50bbcc:            0            0
0x00007f02be50bbd7:            0            0
0x00007f02be50bbe1:            0            0
0x00007f02be50bbec:            0            0
0x00007f02be50bbf6:            0            0
0x00007f02be50bc01:            0            0
0x00007f02be50bc0c:            0            0
0x00007f02be50bc17:            0            0
0x00007f02be50bc24:            1            2
0x00007f02be50bc2c:            0            0
0x00007f02be50bc38:            0            3
0x00007f02be50bc43:            0            2
0x00007f02be50bc47:            0            2
0x00007f02be50bc4b:            0            0
0x00007f02be50bc4f:            0            2
0x00007f02be50bc53:            0            0
0x00007f02be50bc57:            0            0
0x00007f02be50bc5b:            0            2
0x00007f02be50bc61:            0            0
0x00007f02be50bc64:            0            2
0x00007f02be50bc6a:            0            0
0x00007f02be50bc6d:            1            1
0x00007f02be50bc79:            0            2
0x00007f02be50bc83:            0            0
0x00007f02be50bc9c:            0            0
0x00007f02be50bca5:           11           37
0x00007f02be50bcbb:            0            2
0x00007f02be50bcbf:            0            2
0x00007f02be50bccb:            0            0
0x00007f02be50bcd9:            0            2
0x00007f02be50bce0:            0            2
0x00007f02be50bcee:            0            2
0x00007f02be50bcf5:            0            2
0x00007f02be50bcfc:            0            0
0x00007f02be50bd00:            0            0
0x00007f02be50bd05:            0            2
0x00007f02be50bd12:            0            2
0x00007f02be50bd16:            0            2
0x00007f02be50bd27:            0            2
0x00007f02be50bd37:            0            0
0x00007f02be50bd3b:            0            0
0x00007f02be50bd41:            0            0
0x00007f02be50bd49:            0            0
0x00007f02be50bd4d:            0            2
0x00007f02be50bd54:            0            0
0x00007f02be50bd61:            0            0
0x00007f02be50bd67:            0            2
0x00007f02be50bd70:            0            0
0x00007f02be50bd7b:            0            1
0x00007f02be50bd89:            0            1
0x00007f02be50bda7:            0            0
0x00007f02be50bdb9:            0            0
0x00007f02be50bdca:            0            0
0x00007f02be50bde6:            0            0
0x00007f02be50bdf5:            0            0
0x00007f02be50bdfa:            0            1
0x00007f02be50be02:            0            0
0x00007f02be50be09:            0            3
0x00007f02be50be10:            0            3
0x00007f02be50be16:            0            0
0x00007f02be50be28:            0            2
0x00007f02be50be34:            0            3
0x00007f02be50be40:            0            1
0x00007f02be50be4c:            0            1
0x00007f02be50be56:            0            1
0x00007f02be50be5c:            0            0
0x00007f02be50be62:            0            1
0x00007f02be50be69:            0            1
0x00007f02be50be73:            0            0
0x00007f02be50be7c:            0            0
0x00007f02be50be8e:            0            0
0x00007f02be50be99:            0            1
0x00007f02be50bea7:            0            0
0x00007f02be50beb8:            0            1
0x00007f02be50bebe:            0            1
0x00007f02be50bed1:            0            0
0x00007f02be50bed8:            0            0
0x00007f02be50bede:            0            1
0x00007f02be50beee:            0            1
0x00007f02be50bef9:            0            3
0x00007f02be50befd:            0            3
0x00007f02be50bf07:            0            0
0x00007f02be50bf0b:            0            3
0x00007f02be50bf0f:            0            3
0x00007f02be50bf13:            0            3
0x00007f02be50bf1f:            0            0
0x00007f02be50bf22:            1            0
0x00007f02be50bf2f:            0            1
0x00007f02be50bf36:            0            1
0x00007f02be50bf3d:            0            1
0x00007f02be50bf43:            0            0
0x00007f02be50bf50:            0            1
0x00007f02be50bf60:            0            0
0x00007f02be50bf66:            0            0
0x00007f02be50bf75:            0            0
0x00007f02be50bf7c:            0            0
0x00007f02be50bf8c:            0            0
0x00007f02be50c0dc:            0            0
0x00007f02be50c0f7:            0            0
0x00007f02be50c0fb:            0            0
0x00007f02be50c100:            0            1
0x00007f02be50c109:            0            0
0x00007f02be50c110:            0            0
0x00007f02be50c126:            0            0
0x00007f02be50c12c:            0            2
0x00007f02be50c130:            0            2
0x00007f02be50c13b:            0            2
0x00007f02be50c145:            0            2
0x00007f02be50c14a:            0            2
0x00007f02be50c15f:            0            1
0x00007f02be50c162:            0            1
0x00007f02be50c18d:            0            2
0x00007f02be50c199:            0            1
0x00007f02be50c19e:            0            0
0x00007f02be50c1a6:            0            0
0x00007f02be50c1af:            0            1
0x00007f02be50c1ba:            0            0
0x00007f02be50c1bf:            0            1
0x00007f02be50c1cd:            0            0
0x00007f02be50c1d4:            0            2
0x00007f02be50c1dd:            1            2
0x00007f02be50c1eb:            0            3
0x00007f02be50c1f8:            0            2
0x00007f02be50c20d:            0            1
0x00007f02be50c214:            0            1
0x00007f02be50c244:            0            1
0x00007f02be50c251:            0            0
0x00007f02be50c258:            0            0
0x00007f02be50c2e8:            0            1
0x00007f02be50c2ef:            0            1
0x00007f02be50c2f6:            0            1
0x00007f02be50c2fd:            0            0
0x00007f02be50c305:            0            1
0x00007f02be50c30c:            0            1
0x00007f02be50c313:            0            0
0x00007f02be50c31a:            0            1
0x00007f02be50c326:            0            0
0x00007f02be50c32d:            0            0
0x00007f02be50c334:            0            0
0x00007f02be50c339:            0            1
0x00007f02be50c345:            0            0
0x00007f02be50c357:            0            1
0x00007f02be50c358:            1            0
0x00007f02be50c35a:            0            1
0x00007f02be50c35c:            0            1
0x00007f02be50c35e:            0            1
0x00007f02be50c360:            0            1
0x00007f02be50c361:            0            1
0x00007f02be50c372:            0            0
0x00007f02be50c376:            0            0
0x00007f02be50c382:            0            0
0x00007f02be50c7d3:            0            0
0x00007f02be50ca82:            0            1
0x00007f02be50ca97:            0            0
0x00007f02be50ca9e:            0            0
0x00007f02be50caa7:            0            0
0x00007f02be50cce0:            0            0
0x00007f02be50cce4:            0            0
0x00007f02be50cce6:            0            0
0x00007f02be50cce8:            0            0
0x00007f02be50ccea:            0            0
0x00007f02be50ccec:            0            0
0x00007f02be50ccf4:            0            1
0x00007f02be50ccfe:            0            1
0x00007f02be50cd05:            0            0
0x00007f02be50cd09:            0            0
0x00007f02be50cd0d:            0            0
0x00007f02be50cd15:            0            0
0x00007f02be50cd19:            0            0
0x00007f02be50cd5d:            0            1
0x00007f02be50cd67:            0            0
0x00007f02be50cd71:            0            1
0x00007f02be50cd78:            0            1
0x00007f02be50cd82:            0            0
0x00007f02be50cd8f:            0            0
0x00007f02be50cd93:            0            0
0x00007f02be50cda8:            0            4
0x00007f02be50cdb2:            0            4
0x00007f02be50cdb8:            0            1
0x00007f02be50cdbc:            0            1
0x00007f02be50cdc0:            0            1
0x00007f02be50cdc4:            0            1
0x00007f02be50cde0:            0            2
0x00007f02be50ce0a:            0            2
0x00007f02be50ce0e:            0            2
0x00007f02be50ce23:            0            0
0x00007f02be50ce3f:            0            1
0x00007f02be50ce43:            0            1
0x00007f02be50ce55:            0            0
0x00007f02be50ce63:            0            0
0x00007f02be50ceba:            0            0
0x00007f02be50cec2:            0            0
0x00007f02be50cec9:            0            0
0x00007f02be50ced8:            0            0
0x00007f02be50cee4:            0            0
0x00007f02be50cee8:            0            0
0x00007f02be50cf00:            0            0
0x00007f02be50cf7b:            0            0
0x00007f02be50cf7e:            0            0
0x00007f02be50cfa3:            0            1
0x00007f02be50cfad:            0            1
0x00007f02be50cfb8:            0            0
0x00007f02be50cfbb:            0            1
0x00007f02be50cfbf:            0            0
0x00007f02be50cfd7:            0            0
0x00007f02be50cfdf:            0            0
0x00007f02be50cff2:            0            1
0x00007f02be50cff9:            0            0
0x00007f02be50d00d:            0            0
0x00007f02be50d011:            0            1
0x00007f02be50d018:            0            0
0x00007f02be50d099:            0            0
0x00007f02be50d0a0:            0            0
0x00007f02be50d0a4:            0            0
0x00007f02be50d0ad:            0            1
0x00007f02be50d0b1:            0            0
0x00007f02be50d0b9:            0            0
0x00007f02be50d0c0:            0            0
0x00007f02be50d0ce:            0            0
0x00007f02be50d0d9:            0            1
0x00007f02be50d0dd:            0            1
0x00007f02be50d0f0:            0            0
0x00007f02be50d0f4:            0            0
0x00007f02be50d10b:            0            0
0x00007f02be50d114:            0            0
0x00007f02be50d11d:            0            0
0x00007f02be50d120:            0            0
0x00007f02be50d126:            0            0
0x00007f02be50d132:            0            0
0x00007f02be50d136:            0            0
0x00007f02be50d13a:            0            0
0x00007f02be50d141:            0            0
0x00007f02be50d145:            0            0
0x00007f02be50d150:            0            0
0x00007f02be50d15b:            0            0
0x00007f02be50d1d2:            0            1
0x00007f02be50d1f0:            0            0
0x00007f02be50d202:            0            1
0x00007f02be50d206:            0            1
0x00007f02be50d249:            0            4
0x00007f02be50d254:            0            4
0x00007f02be50d273:            0            1
0x00007f02be50d27a:            0            1
0x00007f02be50d2e8:            0            1
0x00007f02be50d2eb:            0            1
0x00007f02be50d303:            0            2
0x00007f02be50d30b:            0            0
0x00007f02be50d315:            0            1
0x00007f02be50d319:            0            1
0x00007f02be50d31d:            0            0
0x00007f02be50d327:            0            1
0x00007f02be50d328:            0            1
0x00007f02be50d32a:            0            1
0x00007f02be50d32c:            0            1
0x00007f02be50d32e:            0            1
0x00007f02be50d330:            0            1
0x00007f02be50d331:            0            1
0x00007f02be50d3e8:            0            1
0x00007f02be50d3ec:            0            1
0x00007f02be50d3f0:            0            0
0x00007f02be50d3f5:            0            1
0x00007f02be50d3f9:            0            1
0x00007f02be50d400:            0            0
0x00007f02be50d403:            0            0
0x00007f02be50d408:            0            0
0x00007f02be50d40f:            0            0
0x00007f02be50d412:            0            0
0x00007f02be50d460:            0            0
0x00007f02be50d46b:            0            0
0x00007f02be50d46c:            0            0
0x00007f02be50d471:            2            0
0x00007f02be50d475:            0            2
0x00007f02be50d479:            2            0
0x00007f02be50d47d:            2            0
0x00007f02be50d484:            1            1
0x00007f02be50d488:            2            0
0x00007f02be50d490:            2            0
0x00007f02be50d4a3:            1            1
0x00007f02be50d4a6:            0            0
0x00007f02be50d4ae:            1            1
0x00007f02be50d4ba:            2            0
0x00007f02be50d4c4:            2            0
0x00007f02be50d4d4:            2            0
0x00007f02be50d4d8:            2            0
0x00007f02be50d4e6:            2            0
0x00007f02be50d4f6:            2            0
0x00007f02be50d500:            2            0
0x00007f02be50d516:            2            0
0x00007f02be50d51f:            0            0
0x00007f02be50d52b:            0            2
0x00007f02be50d52d:            2            0
0x00007f02be50d539:            0            0
0x00007f02be50d53d:            0            0
0x00007f02be50d552:            0            0
0x00007f02be50d55a:            0            2
0x00007f02be50d56a:            0            2
0x00007f02be50d576:            0            0
0x00007f02be50d57f:            0            2
0x00007f02be50d58e:            0            2
0x00007f02be50d592:            0            2
0x00007f02be50d596:            0            2
0x00007f02be50d5a6:            1            1
0x00007f02be50d5b0:            0            0
0x00007f02be50d5b7:            0            2
0x00007f02be50d5b8:            0            2
0x00007f02be50d5b9:            0            2
0x00007f02be50d5bb:            0            2
0x00007f02be50df80:            0            0
0x00007f02be50df8d:            0            0
0x00007f02be50df92:            0            0
0x00007f02be50df97:            0            0
0x00007f02be50df9c:            0            0
0x00007f02be50dfa1:            0            0
0x00007f02be50dfa6:            0            0
0x00007f02be50dfab:            0            0
0x00007f02be50dfb0:            0            0
0x00007f02be50dfb5:            0            0
0x00007f02be50dfba:            0            2
0x00007f02be50dfc5:            1            1
0x00007f02be50dfca:            0            0
0x00007f02be50dfcf:            0            0
